Benchmark Start Time,Provider Name,Provider VM Id,VM Role,Time,Value
2015-05-08 00:17:59,aws,i-abbbb84c,default,1431045088,6.2656
2015-05-08 02:18:09,aws,i-5a5b59bd,default,1431052341,2.5885
2015-05-08 22:08:40,aws,i-2df1fcca,default,1431123747,2.7786
2015-05-09 08:17:47,aws,i-b3282454,default,1431160258,2.8698
2015-05-09 12:17:48,aws,i-a9efe34e,default,1431174648,3.3591
2015-05-08 08:18:04,aws,i-4bd9dbac,default,1431073843,2.8698
2015-05-09 00:18:05,aws,i-49939eae,default,1431131488,2.8333
2015-05-09 10:24:06,aws,i-fbc8c41c,default,1431168146,8.6484
2015-05-10 06:18:05,aws,i-bef3fc59,default,1431239509,14.499
2015-05-10 08:17:54,aws,i-ff919e18,default,1431246668,3.5494
2015-05-10 22:17:49,aws,i-83e7e964,default,1431297051,3.5364
2015-05-07 20:05:38,aws,i-47eeeda0,default,1431029945,2.427
2015-05-08 04:17:44,aws,i-6b7c7e8c,default,1431059424,42.078
2015-05-08 06:20:48,aws,i-c3282a24,default,1431066852,5.406
2015-05-09 04:17:51,aws,i-686d618f,default,1431145901,14.237
2015-05-07 19:41:22,aws,i-4de6e5aa,default,1431028531,2.0911
2015-05-07 22:24:51,aws,i-91969576,default,1431038301,2.6484
2015-05-07 22:45:31,aws,i-b0999a57,default,1431039484,41.281
2015-05-08 10:18:00,aws,i-96888a71,default,1431081026,3.4602
2015-05-09 18:17:53,aws,i-e94e410e,default,1431196308,5.125
2015-05-09 20:17:50,aws,i-f6525d11,default,1431203462,3.1015
2015-05-10 02:17:54,aws,i-29323dce,default,1431225082,3.9271
2015-05-08 14:17:52,aws,i-a969644e,default,1431095490,3.0364
2015-05-08 16:17:52,aws,i-41020fa6,default,1431102683,2.7864
2015-05-09 06:17:47,aws,i-960c0071,default,1431153009,42.997
2015-05-09 22:19:29,aws,i-0a757aed,default,1431210819,3.4869
2015-05-10 14:17:59,aws,i-8f7b7568,default,1431268294,2.8775
2015-05-11 00:17:46,aws,i-058a84e2,default,1431304289,3.5286
2015-05-07 20:18:10,aws,i-86ecef61,default,1431030682,3.0258
2015-05-08 18:18:06,aws,i-893b366e,default,1431109939,2.901
2015-05-08 20:24:42,aws,i-7cd0dd9b,default,1431117437,3.7344
2015-05-08 21:09:07,aws,i-7be7ea9c,default,1431120167,3.9531
2015-05-10 00:17:51,aws,i-2f1619c8,default,1431217909,2.3124
2015-05-11 04:17:51,aws,i-654d4482,default,1431318681,2.3255
2015-05-11 06:18:02,aws,i-73797094,default,1431325904,2.6768
2015-05-11 08:20:08,aws,i-b1131a56,default,1431333207,3.0104
2015-05-08 19:00:36,aws,i-ecccc10b,default,1431112411,3.328
2015-05-08 22:17:37,aws,i-7df0fd9a,default,1431124217,41.57
2015-05-09 02:17:42,aws,i-944c4073,default,1431138617,3.664
2015-05-09 10:44:45,aws,i-d8c7cb3f,default,1431169083,3.1302
2015-05-09 16:17:52,aws,i-7fafa398,default,1431189091,3.3723
2015-05-10 04:17:49,aws,i-aed3dc49,default,1431232268,3.2552
2015-05-10 10:17:48,aws,i-03b5bae4,default,1431253884,2.4375
2015-05-10 12:17:48,aws,i-005957e7,default,1431261067,2.3489
2015-05-10 16:18:03,aws,i-77181690,default,1431275493,3.3489
2015-05-11 02:18:02,aws,i-e2a8a605,default,1431311489,2.5625
2015-05-08 12:17:58,aws,i-c1b5b726,default,1431088298,2.1093
2015-05-08 20:17:52,aws,i-bad6db5d,default,1431117063,3.4609
2015-05-09 14:17:53,aws,i-c88e822f,default,1431181868,3.4713
