Benchmark Start Time,Provider Name,Provider VM Id,VM Role,Time,Value
2015-05-05 22:48:58,aws,i-19fdfafe,default,1430871062,3.0208
2015-05-06 05:03:02,aws,i-7f696f98,default,1430893562,1.8592
2015-05-06 00:48:22,aws,i-5ca3a4bb,default,1430878273,2.4817
2015-05-05 20:48:39,aws,i-76dfd891,default,1430863932,2.8793
2015-05-06 02:49:39,aws,i-754f4992,default,1430885533,1.7318
2015-05-09 06:58:16,aws,i-2d060aca,default,1431159677,2.0911
2015-05-09 14:48:19,aws,i-72858995,default,1431188118,1.7562
2015-05-10 00:47:59,aws,i-d42d2233,default,1431223875,1.8255
2015-05-10 04:50:59,aws,i-dcebe43b,default,1431238450,2.1979
2015-05-10 08:47:59,aws,i-12aba4f5,default,1431252684,1.3776
2015-05-08 12:48:15,aws,i-da4c413d,default,1431094273,3.526
2015-05-08 16:48:06,aws,i-001b16e7,default,1431108678,2.4922
2015-05-08 20:48:35,aws,i-b4eee353,default,1431123245,2.0988
2015-05-09 18:51:05,aws,i-ca46492d,default,1431202459,2.651
2015-05-11 00:50:52,aws,i-ec808e0b,default,1431310403,1.8697
2015-05-11 04:48:04,aws,i-e9474e0e,default,1431324680,2.0651
2015-05-11 08:48:28,aws,i-442a23a3,default,1431339085,1.6463
2015-05-08 14:48:17,aws,i-20636ec7,default,1431101599,1.7265
2015-05-08 22:51:19,aws,i-ae8b8649,default,1431130526,1.7448
2015-05-09 10:49:36,aws,i-5dc1cdba,default,1431173591,10.453
2015-05-09 12:51:35,aws,i-e6e7eb01,default,1431181025,2.2265
2015-05-09 16:48:05,aws,i-95a5a972,default,1431195065,1.901
2015-05-10 10:48:26,aws,i-e04f4107,default,1431259888,2.0665
2015-05-10 16:48:02,aws,i-21121cc6,default,1431281409,2.612
2015-05-10 14:54:41,aws,i-62737d85,default,1431274745,1.9531
2015-05-09 02:48:19,aws,i-6a44488d,default,1431144684,1.8151
2015-05-09 04:50:52,aws,i-5a6468bd,default,1431151984,2.4245
2015-05-09 22:50:52,aws,i-320e01d5,default,1431216785,3.5416
2015-05-08 10:49:00,aws,i-4d9795aa,default,1431087077,2.6484
2015-05-09 08:48:21,aws,i-98272b7f,default,1431166403,1.151
2015-05-10 12:47:53,aws,i-e5505e02,default,1431267070,4.3671
2015-05-11 14:48:01,aws,i-85a4ad62,default,1431360628,3.8645
2015-05-11 16:47:59,aws,i-bb51595c,default,1431367870,1.9062
2015-05-08 18:48:19,aws,i-20333ec7,default,1431115933,1.8932
2015-05-09 00:48:18,aws,i-85aaa762,default,1431137541,1.2413
2015-05-09 20:47:53,aws,i-266d62c1,default,1431209408,1.737
2015-05-11 12:48:07,aws,i-72f4fd95,default,1431353460,1.828
2015-05-11 22:48:03,aws,i-87cbc360,default,1431389402,2.2109
2015-05-12 00:48:56,aws,i-afeee648,default,1431396738,1.8047
2015-05-10 02:48:02,aws,i-c4cbc423,default,1431231139,1.7291
2015-05-10 06:55:54,aws,i-888a856f,default,1431245947,1.5076
2015-05-10 22:48:19,aws,i-7ce1ef9b,default,1431303062,1.8099
2015-05-11 02:50:56,aws,i-8ea0ae69,default,1431317640,3.9661
2015-05-10 18:50:55,aws,i-b5343a52,default,1431288846,1.9685
2015-05-10 20:51:03,aws,i-8fdbd568,default,1431296061,2.2791
2015-05-11 20:48:16,aws,i-062921e1,default,1431382260,1.6484
2015-05-12 04:47:59,aws,i-3ca1a9db,default,1431411072,1.789
2015-05-11 08:06:21,aws,i-701d1497,default,1431336541,2.2943
2015-05-11 10:48:01,aws,i-86d8d161,default,1431346274,4.1145
2015-05-11 18:47:54,aws,i-8f757d68,default,1431375082,1.6927
