Benchmark Start Time,Provider Name,Provider VM Id,VM Role,Time,Value
2015-05-08 08:03:08,aws,i-6fd1d388,default,1431072248,59.0345
2015-05-08 22:03:07,aws,i-aaf4f94d,default,1431122647,59.028
2015-05-08 22:08:35,aws,i-2ef6fbc9,default,1431122975,58.9544
2015-05-09 06:03:13,aws,i-a9777b4e,default,1431151452,58.7849
2015-05-09 08:11:30,aws,i-ac121e4b,default,1431159150,58.9485
2015-05-10 16:03:03,aws,i-411f11a6,default,1431273844,59.261
2015-05-10 18:06:45,aws,i-9d202e7a,default,1431281265,58.9489
2015-05-07 20:04:18,aws,i-96efec71,default,1431029118,59.018
2015-05-07 22:03:01,aws,i-2c8d8ecb,default,1431036241,59.0572
2015-05-09 00:02:54,aws,i-179499f0,default,1431129834,58.9744
2015-05-09 16:03:07,aws,i-01929ee6,default,1431187447,58.9447
2015-05-09 20:10:40,aws,i-285659cf,default,1431202302,58.9805
2015-05-09 22:02:57,aws,i-b6797651,default,1431209037,58.91
2015-05-10 02:03:09,aws,i-173b34f0,default,1431223449,59.1235
2015-05-10 04:03:13,aws,i-9ddad57a,default,1431230653,59.0577
2015-05-10 20:03:20,aws,i-85c5cb62,default,1431288260,59.017
2015-05-08 06:02:57,aws,i-b820225f,default,1431065037,59.1895
2015-05-08 18:03:03,aws,i-5c3c31bb,default,1431108243,58.9752
2015-05-08 19:03:21,aws,i-c5ccc122,default,1431111861,59.0103
2015-05-08 21:09:01,aws,i-e0e1ec07,default,1431119401,58.9003
2015-05-09 18:03:09,aws,i-56b0bcb1,default,1431194649,59.1657
2015-05-10 11:01:31,aws,i-c94a442e,default,1431255750,58.9636
2015-05-10 22:02:59,aws,i-7fe8e698,default,1431295438,58.89
2015-05-07 19:26:34,aws,i-e1e3e006,default,1431026854,59.3241
2015-05-08 00:02:57,aws,i-9cb1b27b,default,1431043436,58.7115
2015-05-09 04:03:16,aws,i-8a505c6d,default,1431144256,59.1052
2015-05-10 06:03:04,aws,i-61f7f886,default,1431237844,58.9328
2015-05-11 04:02:52,aws,i-5eb1bfb9,default,1431317032,58.8616
2015-05-11 10:03:16,aws,i-9f363f78,default,1431338656,59.0196
2015-05-08 02:03:47,aws,i-105456f7,default,1431050687,59.3795
2015-05-08 16:03:19,aws,i-01070ae6,default,1431101058,58.9196
2015-05-09 10:49:14,aws,i-64c0cc83,default,1431168614,58.9081
2015-05-10 00:03:05,aws,i-1f1c13f8,default,1431216245,58.9212
2015-05-10 14:03:18,aws,i-5c7c72bb,default,1431266658,58.9836
2015-05-08 04:02:50,aws,i-db7b793c,default,1431057829,58.9331
2015-05-08 12:03:07,aws,i-24adafc3,default,1431086647,58.9907
2015-05-09 14:03:47,aws,i-a9f2fe4e,default,1431180286,58.8975
2015-05-10 10:03:08,aws,i-a8b8b74f,default,1431252247,59.1239
2015-05-10 12:02:57,aws,i-005d53e7,default,1431259437,59.0451
2015-05-08 10:03:16,aws,i-bd87855a,default,1431079456,59.1767
2015-05-08 14:03:20,aws,i-dd535e3a,default,1431093860,59.0296
2015-05-08 20:03:06,aws,i-a9d8d54e,default,1431115446,59.072
2015-05-09 10:03:11,aws,i-1d333ffa,default,1431165851,58.8219
2015-05-09 12:03:02,aws,i-0bd2deec,default,1431173042,58.778
2015-05-11 00:03:13,aws,i-2b8e80cc,default,1431302653,59.3718
2015-05-11 02:03:27,aws,i-abafa14c,default,1431309866,58.9375
2015-05-11 08:02:59,aws,i-461a13a1,default,1431331439,58.9568
2015-05-09 02:03:12,aws,i-16b7baf1,default,1431137053,58.8356
2015-05-10 08:03:16,aws,i-199699fe,default,1431245056,58.9327
